45	7413	1
45	7491	1
45	7502	2
45	7561	13
45	7572	11
45	7592	10
45	7688	2
45	7701	26
45	7933	100
45	7973	74
45	8027	2
45	8085	21
45	8197	2
45	8495	1
45	8618	13
45	8721	2
45	8739	2
45	8837	2
45	8842	1
45	8935	2
45	8984	18
45	9037	2
45	9105	84
45	9156	10
45	9164	1
45	9190	4
45	9205	18
45	9296	1
45	9297	2
45	9325	37
45	9417	2
45	9527	65
45	9537	1
45	9576	3
45	9579	4
45	9599	7
45	9637	2
45	9639	1
45	9720	94
45	9795	7
45	9971	1
45	10021	1
45	10037	1
45	10088	3
45	10273	39
45	10431	2
45	10560	22
45	10729	3
45	10761	1
45	10976	2
45	11174	1
45	11220	1
45	11441	1
45	11642	4
45	11695	3
45	11986	1
45	12279	1
45	12281	2
45	12379	1
45	12488	13
45	12496	1
45	12553	46
45	12855	1
45	12886	21
45	12920	3
45	12922	3
45	12951	9
45	13211	1
45	13465	1
45	13654	1
45	13869	1
45	13909	1
45	13990	40
45	14019	1
45	14059	2
45	14146	38
45	14237	47
45	14239	1
45	14265	2
45	14289	1
45	14290	1
45	14317	1
45	14386	3
45	14397	3
45	14399	1
45	14643	3
45	14742	2
45	15411	1
45	15438	4
45	15500	9
49	50	3
49	254	2
49	295	9
49	356	10
49	682	1
49	705	1
49	1020	2
49	1243	1
49	1263	2
49	1307	1
49	1376	1
49	1411	1
49	1489	1
49	1594	1
49	1897	4
49	1972	8
49	2020	2
49	2037	1
49	2039	1
49	2089	1
49	2144	2
49	2305	3
49	2570	1
49	2681	1
49	3319	1
49	3384	1
49	3444	11
49	3584	1
49	3769	10
49	3820	1
49	3884	1
49	4204	1
49	4223	1
49	4274	1
49	4979	1
49	4992	1
49	4999	9
49	5215	2
49	5485	7
49	5500	1
49	5714	4
49	5726	1
49	5802	2
49	6601	5
49	7099	4
49	7370	1
49	7561	1
49	7701	1
49	7772	1
49	7933	13
49	7973	10
49	8085	4
49	8618	1
49	8984	3
49	9105	9
49	9156	1
49	9168	1
49	9205	1
49	9296	1
49	9325	3
49	9527	10
49	9720	9
49	9764	1
49	10273	10
49	10368	1
49	10431	4
49	10560	2
49	11085	1
49	11695	2
49	11986	1
49	12101	1
49	12553	8
49	12886	2
49	12920	2
49	12922	1
49	12927	1
49	12951	1
49	13066	1
49	13990	11
49	14146	7
49	14237	8
49	14643	1
49	14645	1
49	14742	2
49	15438	3
50	254	1
50	295	4
50	356	3
50	705	1
50	1020	3
50	1180	1
50	1243	1
50	1376	1
50	1972	5
50	2144	1
50	3384	1
50	3444	2
50	3769	5
50	4175	1
50	4274	1
50	4999	3
50	5215	3
50	5485	4
50	5714	3
50	5726	1
50	5802	1
50	6518	1
50	6601	1
50	7099	2
50	7413	1
50	7701	1
50	7772	1
50	7933	5
50	7973	4
50	8984	2
50	9105	4
50	9296	1
50	9527	2
50	9720	4
50	9764	1
50	10088	1
50	10273	5
50	10431	1
50	10560	2
50	11085	1
50	11695	1
50	11986	1
50	12553	2
50	12920	1
50	13990	5
50	14237	5
63	295	4
63	580	1
63	705	3
63	1002	1
63	1376	1
63	1897	4
63	1999	1
63	2003	1
63	2305	2
63	2419	1
63	2570	1
63	2681	2
63	2759	1
63	2874	1
63	2941	1
63	2950	1
63	3012	2
63	3444	1
63	3769	5
63	3867	1
63	3941	1
63	4223	1
63	4992	1
63	4999	2
63	5215	6
63	6518	2
63	6601	1
63	7081	1
63	7099	5
63	7227	1
63	7370	1
63	7413	5
63	7561	2
63	7701	3
63	7772	6
63	7933	5
63	7973	4
63	8618	1
63	8721	2
63	8935	2
63	8984	2
63	9066	1
63	9105	4
63	9205	4
63	9527	2
63	9720	4
63	10273	6
63	10351	1
63	10560	2
63	11607	1
63	11642	1
63	11695	1
63	11725	1
63	11726	1
63	11760	1
63	11970	1
63	12553	1
63	13688	1
63	13701	1
63	13726	1
63	13990	5
63	14903	2
63	15500	4
96	254	2
96	295	4
96	903	1
96	1020	2
96	1263	1
96	1356	2
96	1357	1
96	1423	1
96	1460	1
96	2018	1
96	2305	5
96	2570	2
96	2681	1
96	2743	1
96	2831	1
96	2834	1
96	3012	1
96	3769	6
96	4030	1
96	4099	1
96	4142	1
96	4175	1
96	4223	1
96	4299	1
96	4333	2
96	4663	1
96	4668	1
96	4834	1
96	4855	1
96	4958	1
96	4992	1
96	4999	2
96	5215	2
96	5802	3
96	6028	1
96	6035	1
96	6240	1
96	6518	1
96	6601	5
96	6829	1
96	6927	1
96	7099	1
96	7278	1
96	7370	2
96	7413	1
96	7491	1
96	7502	1
96	7559	1
96	7561	4
96	7572	3
96	7701	5
96	7933	10
96	7973	4
96	8085	5
96	8618	2
96	8650	1
96	8721	1
96	8935	1
96	8984	1
96	9105	3
96	9190	1
96	9205	5
96	9325	6
96	9527	3
96	9599	1
96	9720	12
96	9764	1
96	9795	1
96	9937	1
96	10273	5
96	10407	1
96	10431	1
96	10560	7
96	10561	1
96	10571	1
96	10973	1
96	10976	1
96	11174	1
96	11642	1
96	11695	1
96	11986	1
96	12166	1
96	12379	1
96	12437	1
96	12488	1
96	12553	2
96	13130	1
96	13585	1
96	13990	9
96	14146	3
96	14237	2
96	14290	1
96	14643	1
96	15438	1
111	295	4
111	356	1
111	682	1
111	1263	2
111	1307	2
111	1356	2
111	1757	2
111	1972	6
111	2095	2
111	2570	1
111	2681	3
111	3444	5
111	3769	3
111	4223	2
111	4274	2
111	4999	4
111	5485	5
111	5585	2
111	5802	1
111	6601	3
111	7227	1
111	7370	1
111	7413	1
111	7592	1
111	7701	2
111	7933	6
111	7973	4
111	8085	4
111	8618	1
111	8827	1
111	8984	1
111	9105	4
111	9205	3
111	9325	1
111	9429	3
111	9527	4
111	9599	1
111	9720	6
111	9885	1
111	10068	1
111	10273	4
111	10560	1
111	11695	1
111	11725	1
111	12488	1
111	12553	4
111	12886	2
111	12951	1
111	13990	5
111	14146	5
111	14237	5
111	14290	1
115	241	1
115	295	5
115	356	2
115	705	1
115	1356	1
115	1460	1
115	1897	6
115	2305	2
115	2570	1
115	2681	1
115	2941	2
115	2950	3
115	3012	7
115	3444	3
115	3769	7
115	4175	1
115	4333	1
115	4979	2
115	4992	3
115	4999	4
115	5160	1
115	5215	4
115	5485	1
115	5570	1
115	5609	1
115	5714	1
115	6479	1
115	6518	1
115	6601	1
115	6829	1
115	7099	4
115	7227	3
115	7278	2
115	7370	2
115	7413	2
115	7561	2
115	7701	5
115	7772	1
115	7933	7
115	7973	4
115	8598	10
115	8618	1
115	8935	1
115	8984	4
115	9055	1
115	9105	5
115	9205	2
115	9527	4
115	9720	7
115	10195	1
115	10273	7
115	10560	2
115	10761	2
115	11642	1
115	11695	2
115	11725	1
115	11726	1
115	11863	1
115	11930	1
115	12050	1
115	13990	7
115	14643	1
115	14645	1
115	14895	1
115	15500	4
125	295	4
125	356	3
125	375	1
125	654	2
125	705	1
125	799	1
125	1148	1
125	1356	2
125	1897	7
125	1929	4
125	1949	1
125	2305	1
125	2681	3
125	2853	2
125	2941	1
125	2950	1
125	3012	2
125	3444	1
125	3769	6
125	4138	2
125	4333	2
125	4454	1
125	4834	1
125	4855	1
125	4992	1
125	4999	2
125	5160	1
125	5215	10
125	5714	1
125	5802	3
125	6518	5
125	7099	2
125	7208	1
125	7227	1
125	7278	1
125	7502	1
125	7592	1
125	7701	1
125	7772	1
125	7933	9
125	7973	5
125	8191	1
125	8197	1
125	8598	1
125	8721	3
125	8935	3
125	8984	2
125	9105	4
125	9205	2
125	9256	1
125	9325	1
125	9527	3
125	9599	1
125	9720	9
125	9795	1
125	9971	1
125	10081	1
125	10088	1
125	10143	1
125	10273	10
125	10344	1
125	10431	1
125	10445	2
125	10560	1
125	10761	1
125	11469	8
125	11642	2
125	11695	4
125	11725	3
125	12553	2
125	12951	1
125	13167	1
125	13442	1
125	13535	1
125	13701	1
125	13990	10
125	14146	1
125	14237	1
125	14370	1
125	14580	2
125	15263	1
125	15438	3
125	15500	1
125	15518	1
128	295	3
128	301	1
128	1897	4
128	2215	1
128	2305	1
128	2570	3
128	2979	1
128	3012	1
128	3029	1
128	3769	1
128	3953	1
128	4138	1
128	4223	1
128	4992	1
128	4999	3
128	5215	2
128	5609	1
128	5667	1
128	5802	1
128	6518	5
128	6601	1
128	6728	1
128	7099	3
128	7208	1
128	7227	2
128	7278	1
128	7370	3
128	7572	1
128	7701	4
128	7933	6
128	7973	3
128	8085	1
128	8598	1
128	8618	3
128	9105	3
128	9205	2
128	9233	1
128	9325	1
128	9417	1
128	9527	1
128	9720	6
128	10088	1
128	10195	1
128	10273	6
128	10560	3
128	12379	1
128	12437	2
128	12987	2
128	13990	6
128	15263	1
129	295	2
129	356	3
129	1897	5
129	1949	3
129	2570	1
129	2681	3
129	2831	1
129	3012	1
129	3292	1
129	3444	2
129	3769	3
129	4223	1
129	4999	1
129	5215	2
129	5302	1
129	6518	4
129	7099	1
129	7227	1
129	7370	1
129	7561	1
129	7701	3
129	7797	2
129	7933	4
129	7973	3
129	8085	1
129	8090	1
129	8567	1
129	8618	1
129	8984	2
129	9105	2
129	9527	1
129	9720	5
129	9938	1
129	10088	1
129	10273	5
129	10336	1
129	10560	1
129	11642	3
129	12553	1
129	12951	1
129	13990	5
129	14643	1
129	14645	1
129	15500	1
131	295	4
131	356	3
131	705	1
131	1897	5
131	1949	1
131	2681	1
131	4454	4
131	4999	3
131	5215	4
131	5802	1
131	6518	4
131	6601	1
131	7099	5
131	7701	1
131	7933	5
131	7973	3
131	8191	1
131	8197	1
131	8721	4
131	8935	4
131	9105	3
131	9527	3
131	9720	5
131	9852	2
131	10088	1
131	10273	5
131	10445	2
131	10560	1
131	10589	1
131	12467	1
131	12553	4
131	13930	1
131	13990	5
131	15500	1
170	254	1
170	295	11
170	301	1
170	356	1
170	381	7
170	505	1
170	705	2
170	1356	5
170	1557	2
170	1897	6
170	1929	2
170	1949	2
170	2095	1
170	2305	6
170	2458	1
170	2570	7
170	2681	1
170	2703	1
170	3444	4
170	3769	8
170	4142	2
170	4175	2
170	4223	1
170	4274	2
170	4333	1
170	4834	15
170	4855	1
170	4861	1
170	4979	1
170	4992	1
170	4999	3
170	5160	1
170	5211	1
170	5215	1
170	5485	2
170	5500	1
170	5585	1
170	5714	1
170	5802	1
170	6518	2
170	6601	8
170	6927	1
170	7099	3
170	7370	9
170	7413	2
170	7559	1
170	7572	3
170	7592	1
170	7688	1
170	7701	10
170	7933	15
170	7973	9
170	8085	4
170	8191	4
170	8197	5
170	8618	7
170	8721	1
170	8935	1
170	8984	1
170	9105	9
170	9205	8
170	9215	2
170	9325	3
170	9417	1
170	9527	6
170	9599	2
170	9720	13
170	9744	1
170	9764	1
170	9778	1
170	9914	1
170	9919	1
170	9971	1
170	10081	1
170	10150	1
170	10273	12
170	10431	2
170	10560	6
170	10657	1
170	11085	1
170	11368	1
170	11642	2
170	11695	3
170	12016	1
170	12301	1
170	12379	1
170	12553	6
170	12705	1
170	12771	1
170	13027	1
170	13680	1
170	13869	1
170	13990	15
170	14146	7
170	14237	1
170	15438	5
170	15500	1
227	295	7
227	356	4
227	705	1
227	1020	2
227	1180	2
227	1356	1
227	1854	1
227	1897	1
227	2305	1
227	2570	3
227	2681	1
227	3012	1
227	3522	1
227	3769	4
227	4223	1
227	4305	1
227	4992	1
227	4999	5
227	5045	1
227	5215	3
227	5714	3
227	6977	1
227	7099	1
227	7248	1
227	7278	1
227	7287	1
227	7370	3
227	7398	1
227	7413	2
227	7561	1
227	7701	2
227	7772	2
227	7933	8
227	7973	3
227	8085	1
227	8567	1
227	8598	1
227	8618	3
227	8984	2
227	9105	7
227	9205	1
227	9325	2
227	9527	3
227	9720	8
227	9904	1
227	10195	3
227	10273	4
227	10431	1
227	10560	1
227	10760	1
227	10761	1
227	11642	2
227	11695	1
227	11970	2
227	11986	1
227	12553	2
227	13066	1
227	13990	6
227	14069	1
227	14643	1
227	14645	1
227	15500	2
228	241	2
228	254	1
228	295	12
228	356	5
228	705	2
228	1020	2
228	1180	3
228	1356	4
228	1489	1
228	1490	1
228	1684	4
228	1717	2
228	1854	1
228	2305	5
228	2570	5
228	2616	1
228	2681	5
228	2941	1
228	2950	1
228	3012	4
228	3444	1
228	3769	15
228	3905	1
228	4138	1
228	4142	2
228	4175	2
228	4979	2
228	4999	9
228	5008	1
228	5045	2
228	5160	2
228	5215	6
228	5485	1
228	5570	1
228	5609	1
228	5714	11
228	5802	2
228	6829	1
228	7081	1
228	7087	1
228	7089	1
228	7099	2
228	7227	1
228	7370	7
228	7413	1
228	7566	1
228	7701	3
228	7933	20
228	7973	20
228	8158	1
228	8567	5
228	8598	3
228	8618	5
228	8935	1
228	8984	3
228	9102	1
228	9105	12
228	9205	2
228	9325	2
228	9527	4
228	9599	1
228	9720	18
228	9904	1
228	10088	1
228	10195	13
228	10273	6
228	10431	1
228	10495	1
228	10560	3
228	11607	1
228	11642	1
228	11695	7
228	11986	6
228	12003	1
228	12139	1
228	12232	2
228	12553	5
228	13066	2
228	13130	1
228	13990	17
228	14069	3
228	14125	3
228	14146	1
228	14907	1
237	295	10
237	356	3
237	705	2
237	799	1
237	1020	1
237	1097	1
237	1180	1
237	1356	1
237	1897	2
237	2003	1
237	2020	1
237	2305	6
237	2376	2
237	2681	1
237	2950	2
237	3012	3
237	3769	5
237	4138	2
237	4749	1
237	4979	1
237	4999	10
237	5215	3
237	6518	1
237	6829	1
237	7099	1
237	7248	1
237	7351	1
237	7413	4
237	7434	2
237	7701	3
237	7884	2
237	7933	10
237	7973	6
237	8085	2
237	8598	1
237	8984	6
237	8997	1
237	9105	10
237	9205	2
237	9527	2
237	9720	9
237	10117	1
237	10273	10
237	10431	1
237	10560	2
237	10847	1
237	11085	1
237	11642	3
237	11986	1
237	13688	2
237	13701	1
237	13990	8
237	14146	2
237	14237	2
237	15054	1
237	15500	6
241	254	1
241	295	166
241	301	5
241	329	1
241	356	86
241	480	1
241	496	2
241	580	3
241	616	1
241	619	1
241	682	1
241	705	52
241	707	5
241	721	1
241	733	1
241	752	4
241	764	1
241	783	1
241	799	2
241	903	2
241	929	1
241	944	1
241	1002	3
241	1014	1
241	1020	19
241	1097	1
241	1118	2
241	1148	3
241	1166	1
241	1180	7
241	1263	20
241	1307	1
241	1356	53
241	1357	1
241	1362	3
241	1376	35
241	1411	1
241	1423	2
241	1460	7
241	1489	1
241	1520	4
241	1557	8
241	1573	1
241	1582	1
241	1594	1
241	1604	1
241	1684	4
241	1795	5
241	1807	2
241	1854	1
241	1897	69
241	1914	2
241	1929	1
241	1949	28
241	1972	7
241	2018	8
241	2020	12
241	2037	6
241	2052	2
241	2095	7
241	2144	2
241	2305	84
241	2358	5
241	2419	1
241	2449	1
241	2465	3
241	2570	62
241	2591	8
241	2616	3
241	2619	1
241	2623	2
241	2659	2
241	2681	60
241	2703	19
241	2719	1
241	2740	1
241	2743	6
241	2831	10
241	2874	8
241	2941	6
241	2943	1
241	2944	1
241	2950	8
241	2964	1
241	3012	32
241	3029	1
241	3041	1
241	3293	2
241	3309	2
241	3372	1
241	3444	42
241	3510	2
241	3522	1
241	3584	1
241	3604	1
241	3734	1
241	3769	151
241	3771	1
241	3784	1
241	3820	2
241	3842	1
241	3846	1
241	3874	1
241	3877	1
241	3905	1
241	3941	6
241	3955	2
241	3970	1
241	3990	1
241	4030	8
241	4058	1
241	4138	10
241	4142	19
241	4175	21
241	4185	2
241	4223	52
241	4254	1
241	4274	19
241	4333	11
241	4340	1
241	4344	1
241	4454	1
241	4483	1
241	4649	1
241	4663	4
241	4668	1
241	4791	3
241	4834	4
241	4855	2
241	4979	7
241	4992	17
241	4999	107
241	5045	1
241	5065	2
241	5117	1
241	5160	8
241	5215	95
241	5233	1
241	5300	1
241	5427	1
241	5485	20
241	5558	3
241	5570	4
241	5585	3
241	5601	1
241	5609	3
241	5621	1
241	5632	3
241	5667	4
241	5714	26
241	5719	1
241	5747	1
241	5802	20
241	5829	1
241	5921	1
241	5949	1
241	5995	1
241	6028	3
241	6035	1
241	6065	1
241	6102	19
241	6106	2
241	6205	1
241	6240	3
241	6266	1
241	6341	1
241	6446	1
241	6518	17
241	6539	1
241	6601	50
241	6634	1
241	6712	2
241	6728	1
241	6761	1
241	6829	4
241	6903	1
241	6927	1
241	6928	1
241	6956	1
241	6989	2
241	6996	2
241	7081	13
241	7083	2
241	7087	8
241	7089	5
241	7099	62
241	7116	1
241	7120	2
241	7132	1
241	7208	9
241	7227	23
241	7248	2
241	7256	2
241	7263	1
241	7278	8
241	7329	1
241	7370	83
241	7413	53
241	7434	4
241	7493	1
241	7502	2
241	7559	1
241	7561	42
241	7572	24
241	7592	12
241	7688	11
241	7701	94
241	7733	1
241	7748	1
241	7772	20
241	7796	1
241	7897	1
241	7933	211
241	7961	3
241	7973	133
241	8027	8
241	8031	2
241	8085	45
241	8102	1
241	8131	3
241	8158	1
241	8191	8
241	8197	13
241	8225	2
241	8290	3
241	8383	1
241	8567	5
241	8578	1
241	8598	3
241	8618	62
241	8650	3
241	8696	4
241	8721	21
241	8739	4
241	8811	1
241	8834	1
241	8842	1
241	8847	6
241	8888	3
241	8924	1
241	8935	26
241	8984	67
241	8997	2
241	9018	1
241	9037	1
241	9066	1
241	9075	1
241	9105	152
241	9156	4
241	9164	1
241	9190	5
241	9205	49
241	9233	1
241	9249	1
241	9259	1
241	9296	1
241	9297	1
241	9325	41
241	9334	1
241	9350	1
241	9392	1
241	9417	5
241	9420	4
241	9527	86
241	9528	1
241	9555	1
241	9579	1
241	9595	1
241	9599	11
241	9720	210
241	9722	1
241	9744	1
241	9764	1
241	9778	2
241	9795	3
241	9830	2
241	9885	3
241	9900	2
241	9914	2
241	9931	3
241	9937	1
241	9938	1
241	9971	10
241	10068	1
241	10088	13
241	10115	2
241	10117	7
241	10150	1
241	10153	1
241	10195	12
241	10267	1
241	10273	146
241	10407	6
241	10422	1
241	10431	17
241	10438	1
241	10478	2
241	10480	1
241	10504	1
241	10560	94
241	10561	1
241	10589	1
241	10657	1
241	10664	1
241	10758	1
241	10760	1
241	10761	5
241	10820	1
241	10821	1
241	10847	4
241	10864	2
241	10874	1
241	10882	1
241	10931	3
241	10934	1
241	10955	1
241	10975	2
241	11002	1
241	11015	1
241	11085	4
241	11306	1
241	11368	5
241	11414	1
241	11607	15
241	11625	3
241	11642	35
241	11695	50
241	11725	17
241	11726	4
241	11790	1
241	11796	2
241	11863	1
241	11930	2
241	11950	2
241	11970	2
241	11986	11
241	12003	1
241	12064	1
241	12101	9
241	12139	1
241	12232	2
241	12301	3
241	12379	6
241	12437	12
241	12488	8
241	12553	68
241	12564	2
241	12578	4
241	12672	1
241	12728	1
241	12729	3
241	12738	2
241	12743	1
241	12763	5
241	12771	1
241	12855	1
241	12861	2
241	12872	1
241	12886	3
241	12900	1
241	12951	7
241	13017	4
241	13066	4
241	13104	2
241	13110	1
241	13112	2
241	13115	1
241	13167	2
241	13174	3
241	13230	1
241	13421	1
241	13465	1
241	13535	1
241	13542	2
241	13552	1
241	13585	2
241	13609	1
241	13617	1
241	13688	1
241	13701	5
241	13713	1
241	13726	4
241	13834	1
241	13869	2
241	13870	1
241	13871	2
241	13903	1
241	13990	173
241	14069	9
241	14146	35
241	14157	1
241	14202	1
241	14237	30
241	14290	1
241	14397	1
241	14580	2
241	14643	16
241	14645	9
241	14661	1
241	14859	1
241	14895	1
241	14903	2
241	15054	1
241	15121	1
241	15179	1
241	15256	1
241	15263	1
241	15279	1
241	15360	2
241	15411	1
241	15418	1
241	15438	30
241	15500	26
241	15523	1
241	15542	1
241	15563	2
241	15571	1
241	15667	1
254	295	280
254	301	4
254	356	143
254	367	1
254	381	1
254	386	1
254	482	1
254	505	1
254	548	1
254	580	2
254	682	2
254	705	23
254	752	1
254	789	2
254	892	1
254	903	32
254	907	15
254	911	6
254	1002	1
254	1020	96
254	1042	1
254	1045	1
254	1118	1
254	1148	3
254	1180	12
254	1240	1
254	1243	1
254	1263	32
254	1268	1
254	1307	27
254	1310	3
254	1311	3
254	1356	66
254	1357	3
254	1376	20
254	1400	1
254	1460	2
254	1488	2
254	1489	7
254	1490	1
254	1497	2
254	1520	5
254	1557	6
254	1594	2
254	1619	1
254	1660	1
254	1744	1
254	1747	5
254	1757	3
254	1762	2
254	1795	1
254	1805	1
254	1897	58
254	1914	1
254	1929	1
254	1949	10
254	1972	61
254	2018	17
254	2020	31
254	2037	1
254	2039	1
254	2089	3
254	2095	6
254	2099	1
254	2144	4
254	2215	1
254	2305	122
254	2358	2
254	2465	1
254	2570	108
254	2591	1
254	2616	7
254	2619	1
254	2623	2
254	2669	1
254	2681	115
254	2685	1
254	2689	1
254	2703	7
254	2719	2
254	2721	1
254	2738	2
254	2740	3
254	2743	4
254	2759	1
254	2831	8
254	2874	10
254	2931	1
254	2941	3
254	2943	1
254	2950	4
254	3012	19
254	3029	2
254	3041	1
254	3100	2
254	3170	1
254	3231	3
254	3319	1
254	3343	1
254	3384	2
254	3391	1
254	3422	1
254	3444	130
254	3501	1
254	3510	3
254	3522	1
254	3535	2
254	3543	3
254	3709	1
254	3710	1
254	3734	1
254	3746	3
254	3769	251
254	3771	3
254	3784	1
254	3795	2
254	3801	3
254	3820	3
254	3867	2
254	3874	2
254	3897	3
254	3939	1
254	3941	7
254	3982	2
254	4004	2
254	4030	6
254	4058	1
254	4077	2
254	4124	1
254	4138	12
254	4142	24
254	4175	30
254	4185	1
254	4204	5
254	4205	2
254	4208	1
254	4223	118
254	4224	2
254	4225	1
254	4245	2
254	4274	19
254	4280	2
254	4299	14
254	4308	1
254	4322	1
254	4333	6
254	4454	3
254	4485	1
254	4486	2
254	4561	1
254	4649	1
254	4663	5
254	4749	1
254	4772	1
254	4791	1
254	4834	7
254	4855	4
254	4861	1
254	4979	12
254	4992	19
254	4999	228
254	5045	4
254	5065	1
254	5074	1
254	5081	3
254	5160	18
254	5215	60
254	5453	1
254	5485	174
254	5500	4
254	5504	1
254	5517	6
254	5558	1
254	5570	1
254	5585	2
254	5601	1
254	5609	3
254	5614	1
254	5632	5
254	5635	1
254	5667	4
254	5714	16
254	5720	1
254	5726	1
254	5802	55
254	5836	1
254	5921	3
254	5949	3
254	5994	1
254	6028	1
254	6102	4
254	6224	3
254	6231	1
254	6240	34
254	6242	5
254	6341	1
254	6343	1
254	6390	1
254	6518	8
254	6584	2
254	6601	153
254	6667	1
254	6712	1
254	6728	3
254	6829	10
254	6897	1
254	6927	1
254	7059	1
254	7099	64
254	7120	1
254	7132	1
254	7140	1
